"","gen_id","plant_id","id","segment","cut","zoom","repetition","name","type","value","gtype"
"753","G","G09",21,"S4","C02","Z20","01","stele","layer_diameter",0.152,"d"
"754","G","G09",21,"S4","C02","Z20","01","cortex","n_layers",1,"d"
"755","G","G09",21,"S4","C02","Z20","01","phloem","n_files",2,"d"
"756","G","G09",21,"S4","C02","Z20","01","phloem","proportion",0.198684210526316,"d"
"757","G","G10",22,"S2","C01","Z04","01","secondarygrowth","param",1,"d"
"758","G","G10",22,"S2","C01","Z04","01","randomness","param",3,"d"
"759","G","G10",22,"S2","C01","Z04","01","planttype","param",2,"d"
"760","G","G10",22,"S2","C01","Z04","01","aerenchyma","proportion",0,"d"
"761","G","G10",22,"S2","C01","Z04","01","aerenchyma","n_files",10,"d"
"762","G","G10",22,"S2","C01","Z04","01","xylem","n_files",75,"d"
"763","G","G10",22,"S2","C01","Z04","01","xylem","max_size",4677.267,"d"
"764","G","G10",22,"S2","C01","Z04","01","xylem","mean_size",2183.01277333333,"d"
"765","G","G10",22,"S2","C01","Z04","01","xylem","order",1.5,"d"
"766","G","G10",22,"S2","C01","Z04","01","stele","cell_diameter",0.0115727558546561,"d"
"767","G","G10",22,"S2","C01","Z04","01","stele","SD",157.441680971877,"d"
"768","G","G10",22,"S2","C01","Z04","01","stele","mean_size",433.826098039216,"d"
"769","G","G10",22,"S2","C01","Z04","01","phloem","max_size",0.029416,"d"
"770","G","G10",22,"S2","C01","Z04","01","stele","totarea",2461328.769,"d"
"771","G","G10",22,"S2","C01","Z04","01","stele","order",1,"d"
"772","G","G10",22,"S2","C01","Z04","01","cortex","cell_diameter",0.0623464285714286,"d"
"773","G","G10",22,"S2","C01","Z04","01","cortex","order",4,"d"
"774","G","G10",22,"S2","C01","Z04","01","endodermis","cell_diameter",0.0685839090909091,"d"
"775","G","G10",22,"S2","C01","Z04","01","endodermis","n_layers",1,"d"
"776","G","G10",22,"S2","C01","Z04","01","endodermis","order",3,"d"
"777","G","G10",22,"S2","C01","Z04","01","exodermis","cell_diameter",0.07030475,"d"
"778","G","G10",22,"S2","C01","Z04","01","exodermis","n_layers",1,"d"
"779","G","G10",22,"S2","C01","Z04","01","exodermis","order",5,"d"
"780","G","G10",22,"S2","C01","Z04","01","epidermis","cell_diameter",0.0404914,"d"
"781","G","G10",22,"S2","C01","Z04","01","epidermis","n_layers",1,"d"
"782","G","G10",22,"S2","C01","Z04","01","epidermis","order",6,"d"
"783","G","G10",22,"S2","C01","Z04","01","pericycle","cell_diameter",0.037393,"d"
"784","G","G10",22,"S2","C01","Z04","01","pericycle","order",2,"d"
"785","G","G10",22,"S2","C01","Z04","01","pericycle","n_layers",1,"d"
"786","G","G10",22,"S2","C01","Z04","01","endodermis","barrier",2,"d"
"787","G","G10",22,"S2","C01","Z04","01","exodermis","barrier",2,"d"
"788","G","G10",22,"S2","C01","Z04","01","stele","n_layers",32,"d"
"789","G","G10",22,"S2","C01","Z04","01","stele","layer_diameter",1.7494,"d"
"790","G","G10",22,"S2","C01","Z04","01","cortex","n_layers",3,"d"
"791","G","G10",22,"S2","C01","Z04","01","phloem","n_files",5,"d"
"792","G","G10",22,"S2","C01","Z04","01","phloem","proportion",0.130216074082543,"d"
"793","G","G10",23,"S3","C01","Z10","01","secondarygrowth","param",1,"d"
"794","G","G10",23,"S3","C01","Z10","01","randomness","param",3,"d"
"795","G","G10",23,"S3","C01","Z10","01","planttype","param",2,"d"
"796","G","G10",23,"S3","C01","Z10","01","aerenchyma","proportion",0,"d"
"797","G","G10",23,"S3","C01","Z10","01","aerenchyma","n_files",10,"d"
"798","G","G10",23,"S3","C01","Z10","01","xylem","n_files",23,"d"
"799","G","G10",23,"S3","C01","Z10","01","xylem","max_size",3914.513,"d"
"800","G","G10",23,"S3","C01","Z10","01","xylem","mean_size",1374.32913043478,"d"
"801","G","G10",23,"S3","C01","Z10","01","xylem","order",1.5,"d"
"802","G","G10",23,"S3","C01","Z10","01","stele","cell_diameter",0.00762894595584239,"d"
"803","G","G10",23,"S3","C01","Z10","01","stele","SD",61.139525624392,"d"
"804","G","G10",23,"S3","C01","Z10","01","stele","mean_size",187.324612244898,"d"
"805","G","G10",23,"S3","C01","Z10","01","phloem","max_size",0.01842,"d"
"806","G","G10",23,"S3","C01","Z10","01","stele","totarea",301314.113735,"d"
"807","G","G10",23,"S3","C01","Z10","01","stele","order",1,"d"
"808","G","G10",23,"S3","C01","Z10","01","cortex","cell_diameter",0.049997,"d"
"809","G","G10",23,"S3","C01","Z10","01","cortex","order",4,"d"
"810","G","G10",23,"S3","C01","Z10","01","endodermis","cell_diameter",0.0446343636363636,"d"
"811","G","G10",23,"S3","C01","Z10","01","endodermis","n_layers",1,"d"
"812","G","G10",23,"S3","C01","Z10","01","endodermis","order",3,"d"
"813","G","G10",23,"S3","C01","Z10","01","exodermis","cell_diameter",0.0545708,"d"
"814","G","G10",23,"S3","C01","Z10","01","exodermis","n_layers",1,"d"
"815","G","G10",23,"S3","C01","Z10","01","exodermis","order",5,"d"
"816","G","G10",23,"S3","C01","Z10","01","epidermis","cell_diameter",0.02456,"d"
"817","G","G10",23,"S3","C01","Z10","01","epidermis","n_layers",1,"d"
"818","G","G10",23,"S3","C01","Z10","01","epidermis","order",6,"d"
"819","G","G10",23,"S3","C01","Z10","01","pericycle","cell_diameter",0.0276145,"d"
"820","G","G10",23,"S3","C01","Z10","01","pericycle","order",2,"d"
"821","G","G10",23,"S3","C01","Z10","01","pericycle","n_layers",1,"d"
"822","G","G10",23,"S3","C01","Z10","01","endodermis","barrier",1,"d"
"823","G","G10",23,"S3","C01","Z10","01","exodermis","barrier",2,"d"
"824","G","G10",23,"S3","C01","Z10","01","stele","n_layers",14,"d"
"825","G","G10",23,"S3","C01","Z10","01","stele","layer_diameter",0.61934,"d"
"826","G","G10",23,"S3","C01","Z10","01","cortex","n_layers",2,"d"
"827","G","G10",23,"S3","C01","Z10","01","phloem","n_files",4,"d"
"828","G","G10",23,"S3","C01","Z10","01","phloem","proportion",0.292569509477831,"d"
"829","G","G10",24,"S4","C01","Z20","01","secondarygrowth","param",1,"d"
"830","G","G10",24,"S4","C01","Z20","01","randomness","param",3,"d"
"831","G","G10",24,"S4","C01","Z20","01","planttype","param",2,"d"
"832","G","G10",24,"S4","C01","Z20","01","aerenchyma","proportion",0,"d"
"833","G","G10",24,"S4","C01","Z20","01","aerenchyma","n_files",10,"d"
"834","G","G10",24,"S4","C01","Z20","01","xylem","n_files",4,"d"
"835","G","G10",24,"S4","C01","Z20","01","xylem","max_size",1800.5,"d"
"836","G","G10",24,"S4","C01","Z20","01","xylem","mean_size",1193.844,"d"
"837","G","G10",24,"S4","C01","Z20","01","xylem","order",1.5,"d"
"838","G","G10",24,"S4","C01","Z20","01","stele","cell_diameter",0.00483689956409866,"d"
"839","G","G10",24,"S4","C01","Z20","01","stele","SD",38.458350694926,"d"
"840","G","G10",24,"S4","C01","Z20","01","stele","mean_size",77.5755,"d"
"841","G","G10",24,"S4","C01","Z20","01","phloem","max_size",0.007521,"d"
"842","G","G10",24,"S4","C01","Z20","01","stele","totarea",23771.375,"d"
"843","G","G10",24,"S4","C01","Z20","01","stele","order",1,"d"
"844","G","G10",24,"S4","C01","Z20","01","cortex","cell_diameter",0.0213118333333333,"d"
"845","G","G10",24,"S4","C01","Z20","01","cortex","order",4,"d"
"846","G","G10",24,"S4","C01","Z20","01","endodermis","cell_diameter",0.0223471764705882,"d"
"847","G","G10",24,"S4","C01","Z20","01","endodermis","n_layers",1,"d"
"848","G","G10",24,"S4","C01","Z20","01","endodermis","order",3,"d"
"849","G","G10",24,"S4","C01","Z20","01","exodermis","cell_diameter",0.0285722222222222,"d"
"850","G","G10",24,"S4","C01","Z20","01","exodermis","n_layers",1,"d"
"851","G","G10",24,"S4","C01","Z20","01","exodermis","order",5,"d"
"852","G","G10",24,"S4","C01","Z20","01","epidermis","cell_diameter",0.007011,"d"
"853","G","G10",24,"S4","C01","Z20","01","epidermis","n_layers",1,"d"
"854","G","G10",24,"S4","C01","Z20","01","epidermis","order",6,"d"
"855","G","G10",24,"S4","C01","Z20","01","pericycle","cell_diameter",0.0100608,"d"
"856","G","G10",24,"S4","C01","Z20","01","pericycle","order",2,"d"
"857","G","G10",24,"S4","C01","Z20","01","pericycle","n_layers",1,"d"
"858","G","G10",24,"S4","C01","Z20","01","endodermis","barrier",0,"d"
"859","G","G10",24,"S4","C01","Z20","01","exodermis","barrier",2,"d"
"860","G","G10",24,"S4","C01","Z20","01","stele","n_layers",6,"d"
"861","G","G10",24,"S4","C01","Z20","01","stele","layer_diameter",0.1744,"d"
"862","G","G10",24,"S4","C01","Z20","01","cortex","n_layers",2,"d"
"863","G","G10",24,"S4","C01","Z20","01","phloem","n_files",3,"d"
"864","G","G10",24,"S4","C01","Z20","01","phloem","proportion",0.200229357798165,"d"
